"No.","Time","Source","Destination","Protocol","Length","Info"
"1201","58.518819","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1202","58.518848","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1203","58.524040","142.250.196.163","192.168.29.21","QUIC","162","Protected Payload (KP0)"
"1204","58.530663","142.250.196.163","192.168.29.21","QUIC","71","Protected Payload (KP0)"
"1205","58.530663","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1206","58.530663","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1207","58.530663","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1208","58.530663","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1209","58.531252","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1210","58.531406","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1211","58.533935","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1212","58.534123","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1213","58.534165","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1214","58.534198","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1215","58.534240","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1216","58.534301","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1217","58.542323","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1218","58.542323","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1219","58.542323","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1220","58.542323","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1221","58.542859","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1222","58.542987","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1223","58.543029","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1224","58.543105","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1225","58.543168","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1226","58.543224","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1227","58.543301","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1228","58.543351","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1229","58.543402","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1230","58.543469","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1231","58.543513","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1232","58.543573","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1233","58.543635","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1234","58.543777","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1235","58.543849","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1236","58.543891","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1237","58.543933","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1238","58.545305","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1239","58.545305","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1240","58.545305","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1241","58.545305","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1242","58.545305","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1243","58.545744","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1244","58.545852","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1245","58.545888","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1246","58.545928","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1247","58.549832","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1248","58.550046","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1249","58.550092","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1250","58.550130","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1251","58.550173","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1252","58.550215","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1253","58.550253","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1254","58.550298","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1255","58.550362","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1256","58.550415","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1257","58.550465","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1258","58.550516","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1259","58.556674","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1260","58.556674","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1261","58.556674","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1262","58.556674","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1263","58.556674","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1264","58.556674","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1265","58.557254","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1266","58.557368","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1267","58.557408","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1268","58.557442","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1269","58.557482","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1270","58.557524","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1271","58.557571","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1272","58.557632","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1273","58.557675","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1274","58.557741","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1275","58.557811","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1276","58.557855","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1277","58.557915","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1278","58.558037","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1279","58.558099","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1280","58.558150","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1281","58.558198","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1282","58.558235","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1283","58.558278","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1284","58.558411","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1285","58.558449","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1286","58.558492","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1287","58.558540","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1288","58.558692","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1289","58.558850","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1290","58.565951","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1291","58.566314","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1292","58.566362","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1293","58.566395","192.168.29.21","142.250.196.163","QUIC","1237","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1294","58.566450","192.168.29.21","142.250.196.163","QUIC","75","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1295","58.570298","142.250.196.163","192.168.29.21","QUIC","70","Protected Payload (KP0)"
"1296","58.571068","142.250.196.163","192.168.29.21","QUIC","65","Protected Payload (KP0)"
"1297","58.571068","142.250.196.163","192.168.29.21","QUIC","65","Protected Payload (KP0)"
"1298","58.571068","142.250.196.163","192.168.29.21","QUIC","65","Protected Payload (KP0)"
"1299","58.581567","142.250.196.163","192.168.29.21","QUIC","65","Protected Payload (KP0)"
"1300","58.581567","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1301","58.581567","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1302","58.581567","142.250.196.163","192.168.29.21","QUIC","65","Protected Payload (KP0)"
"1303","58.581567","142.250.196.163","192.168.29.21","QUIC","65","Protected Payload (KP0)"
"1304","58.581567","142.250.196.163","192.168.29.21","QUIC","65","Protected Payload (KP0)"
"1305","58.581567","142.250.196.163","192.168.29.21","QUIC","65","Protected Payload (KP0)"
"1306","58.581782","142.250.196.163","192.168.29.21","QUIC","66","Protected Payload (KP0)"
"1307","58.583769","142.250.196.163","192.168.29.21","QUIC","66","Protected Payload (KP0)"
"1308","58.583769","142.250.196.163","192.168.29.21","QUIC","66","Protected Payload (KP0)"
"1309","58.583769","142.250.196.163","192.168.29.21","QUIC","66","Protected Payload (KP0)"
"1310","58.583769","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1311","58.589209","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1312","58.589209","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1313","58.589209","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1314","58.589209","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1315","58.589209","142.250.196.163","192.168.29.21","QUIC","72","Protected Payload (KP0)"
"1316","58.589366","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1317","58.589873","192.168.29.21","142.250.196.163","QUIC","74","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1318","58.593832","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1319","58.593832","142.250.196.163","192.168.29.21","QUIC","69","Protected Payload (KP0)"
"1320","58.593832","142.250.196.163","192.168.29.21","QUIC","69","Protected Payload (KP0)"
"1321","58.593975","142.250.196.163","192.168.29.21","QUIC","69","Protected Payload (KP0)"
"1322","58.594436","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1323","58.594553","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1324","58.596507","142.250.196.163","192.168.29.21","QUIC","70","Protected Payload (KP0)"
"1325","58.596507","142.250.196.163","192.168.29.21","QUIC","68","Protected Payload (KP0)"
"1326","58.596507","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1327","58.596507","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1328","58.596507","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1329","58.596507","142.250.196.163","192.168.29.21","QUIC","69","Protected Payload (KP0)"
"1330","58.596507","142.250.196.163","192.168.29.21","QUIC","69","Protected Payload (KP0)"
"1331","58.596507","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1332","58.598846","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1333","58.603255","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1334","58.613797","142.250.196.163","192.168.29.21","QUIC","68","Protected Payload (KP0)"
"1335","58.661692","192.168.29.21","142.250.196.163","QUIC","71","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1336","58.671932","142.250.196.163","192.168.29.21","QUIC","67","Protected Payload (KP0)"
"1337","58.758129","192.168.29.21","142.250.196.163","QUIC","71","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1338","58.790044","192.168.29.240","192.168.29.21","TCP","771","[TCP Previous segment not captured] 8009  >  51815 [PSH, ACK] Seq=11793 Ack=991 Win=1506 Len=717"
"1339","58.790044","192.168.29.240","192.168.29.21","TCP","771","[TCP Previous segment not captured] 8009  >  52208 [PSH, ACK] Seq=13676 Ack=3567 Win=2875 Len=717"
"1340","58.790044","192.168.29.240","192.168.29.21","TCP","771","[TCP Previous segment not captured] 8009  >  50730 [PSH, ACK] Seq=11793 Ack=991 Win=1552 Len=717"
"1341","58.790044","192.168.29.240","224.0.0.251","MDNS","296","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"1342","58.790044","142.250.196.163","192.168.29.21","QUIC","68","Protected Payload (KP0)"
"1343","58.790044","192.168.29.240","224.0.0.251","MDNS","296","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"1344","58.790044","192.168.29.240","224.0.0.251","MDNS","182","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"1345","58.790044","142.250.196.163","192.168.29.21","QUIC","66","Protected Payload (KP0)"
"1346","58.790044","192.168.29.240","224.0.0.251","MDNS","182","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"1347","58.791214","192.168.29.21","192.168.29.240","TCP","66","[TCP Dup ACK 1141#1] 51815  >  8009 [ACK] Seq=991 Ack=11495 Win=255 Len=0 SLE=11793 SRE=12510"
"1348","58.791319","192.168.29.21","192.168.29.240","TCP","66","[TCP Dup ACK 1142#1] 52208  >  8009 [ACK] Seq=3567 Ack=13378 Win=255 Len=0 SLE=13676 SRE=14393"
"1349","58.791359","192.168.29.21","192.168.29.240","TCP","66","[TCP Dup ACK 1140#1] 50730  >  8009 [ACK] Seq=991 Ack=11495 Win=255 Len=0 SLE=11793 SRE=12510"
"1350","58.793497","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1351","58.793614","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1352","58.793654","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1353","58.793704","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1354","58.794202","192.168.29.240","224.0.0.251","MDNS","296","Standard query response 0x0000 PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local PTR Smart-2K-ATV4-ba82042dbc267716650db2f7a0b9226a._googlecast._tcp.local"
"1355","58.795445","192.168.29.240","192.168.29.21","TCP","1367","8009  >  51815 [PSH, ACK] Seq=12510 Ack=991 Win=1506 Len=1313"
"1356","58.795487","192.168.29.21","192.168.29.240","TCP","66","[TCP Dup ACK 1141#2] 51815  >  8009 [ACK] Seq=991 Ack=11495 Win=255 Len=0 SLE=11793 SRE=13823"
"1357","58.796207","192.168.29.240","192.168.29.21","TCP","1367","8009  >  52208 [PSH, ACK] Seq=14393 Ack=3567 Win=2875 Len=1313"
"1358","58.796207","192.168.29.240","192.168.29.21","TCP","1367","8009  >  50730 [PSH, ACK] Seq=12510 Ack=991 Win=1552 Len=1313"
"1359","58.796289","192.168.29.21","192.168.29.240","TCP","66","[TCP Dup ACK 1142#2] 52208  >  8009 [ACK] Seq=3567 Ack=13378 Win=255 Len=0 SLE=13676 SRE=15706"
"1360","58.796360","192.168.29.21","192.168.29.240","TCP","66","[TCP Dup ACK 1140#2] 50730  >  8009 [ACK] Seq=991 Ack=11495 Win=255 Len=0 SLE=11793 SRE=13823"
"1361","58.802987","142.250.196.163","192.168.29.21","QUIC","70","Protected Payload (KP0)"
"1362","58.803342","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1363","58.803475","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1364","58.803532","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1365","58.803577","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1366","58.803634","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1367","58.803693","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1368","58.803801","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
"1369","58.803857","192.168.29.21","142.250.196.163","QUIC","1292","Protected Payload (KP0), DCID=f7af6d8d007f2fdb"
